237	128047.831074127	-27769.6670336927	-395.060931811087	-583.984118979887	230709.310207071	
362	130379.777209591	3814.24398485391	-504.784069593008	-521.379536893682	263184.084435711	
249	124682.936748997	36194.0267538801	-583.046196377597	-421.832194580367	245947.656559697	
185	112832.781254858	66406.3758651159	-618.183281334356	-300.879537782155	185998.699952537	
182	94114.1850562901	91952.9644168384	-605.614183319734	-177.250091685269	107345.169519322	
189	69334.701116224	112040.057567718	-548.471672036938	-69.8255716878029	38297.3480545444	
202	40466.3313829044	125145.419038272	-456.99528532166	5.38185483027689	-2459.48228372214	
186	9573.40875440279	130821.141382735	-346.797785482249	37.7561843057861	-13093.7611055063	
177	-23230.4784807086	128426.696479395	-236.294670788717	23.7115535306895	-5602.9137354233	
179	-54426.9303409056	119533.827698075	-143.71597107305	-32.8165388739018	4716.26075151928	
192	-82000.5872792596	102965.168722789	-84.1813855507436	-121.088392736902	10193.388674705	
180	-104718.096590254	80384.020777299	-67.3046334609637	-225.358322275279	15167.6592781153	
181	-121216.646183197	52920.7823494404	-95.7038800350861	-327.455843214444	31338.7947357831	
173	-130128.112324569	22567.5062123917	-164.647110259659	-409.730026005778	67460.8647684663	
178	-131363.954035065	-10262.916754946	-262.878377644837	-457.883355351865	120367.633605473	
158	-124917.106035447	-42475.6097576922	-374.482290201489	-463.243361655258	173476.434993298	
159	-111173.118693118	-72274.5387066776	-481.479873877063	-424.113843673673	204202.279961516	
177	-90396.6450524175	-97596.7743946785	-566.734925267801	-345.997226016375	196088.712029257	
170	-65265.5145288552	-116678.10708545	-616.70381713335	-240.661264053243	148416.720177772	
190	-35742.7239930309	-128835.138353612	-623.590243989526	-124.207828124703	77454.7898456927	
175	-2978.53012433462	-133019.242894494	-586.564497790275	-14.4595446575489	8481.45555033124	
169	29774.4050890032	-129634.104399578	-511.858460651321	71.9132693731357	-36809.415361737	
173	60865.7429207037	-118232.406215586	-411.728139012894	122.064262166325	-50257.2915017232	
165	87951.2098791572	-100351.79765789	-302.456345598091	129.015176033471	-39021.458669778	
182	110382.751704352	-76974.7951628912	-201.720326880027	92.7489889806885	-18709.3563749765	
150	124715.592656388	-47688.5121171252	-125.748709170198	20.1822012784606	-2537.88575897955	
179	132309.605930942	-15212.2098458288	-86.7235580066395	-75.9737787148578	6588.71640536156	
157	132233.154818784	17866.1919401652	-90.8419771595014	-179.274880589527	16285.6846077861	
194	124473.099735187	49516.1954496371	-137.344458468387	-272.196364530062	37384.662283445	
167	109149.044596994	78201.4407350905	-218.661496728035	-338.947937671472	74114.8633641248	
164	87633.2926633174	102346.061431261	-321.650790408649	-368.001031373589	118367.822612513	
149	59750.4927207302	119880.757322254	-429.723270903802	-353.924927942298	152089.777689757	
161	28419.9016757834	130402.326829745	-525.514926423435	-298.240210408174	156729.682229161	
145	-4930.62470856258	133801.489415721	-593.67528490799	-209.155908953553	124170.69383819	
160	-36941.7850284515	129024.00837623	-623.326023273713	-100.235445930482	62479.3619029148	
169	-67058.2813728193	115705.595890831	-609.797046329835	11.7924809024966	-7191.02002324343	
172	-93527.294422432	95382.6159769174	-555.363759265521	109.725807061207	-60937.7366979553	
175	-114334.867099178	69423.4840190532	-468.869458825235	178.651907834419	-83764.4233444196	
163	-129175.003438478	39689.2733036552	-364.295180117092	208.338855634439	-75896.8409387369	
148	-135231.623248364	8104.46826284613	-258.507502296097	194.872756009346	-50376.0694215328	
169	-132990.37826737	-24537.9039973907	-168.545958174579	141.27981259643	-23812.1413847902	
159	-122061.519195152	-56431.2728631986	-108.884958221116	57.0343796507873	-6210.18604544321	
160	-104297.928883544	-84720.5215138206	-89.1089077437532	-43.4675014085333	3873.34157286446	
151	-80448.775596941	-108478.124384759	-112.372914687164	-143.224139394545	16094.5139973257	
162	-52071.8445945681	-124796.751434169	-174.895749754565	-225.362579312863	39414.9572755458	
162	-20299.4267375344	-133804.766199823	-266.566585656017	-275.853120008394	73533.2243431972	
174	12383.6451205839	-134390.605886613	-372.568834855972	-285.768738476699	106468.525932524	
235	45167.8996811753	-127203.053303751	-475.761540371108	-252.726724155699	120237.655577259	
138	74535.6248923676	-111960.421793045	-559.437240062107	-181.28037281354	101414.991444237	
135	100258.532825107	-90259.3547743675	-610.01444999152	-82.1963871267314	50140.9838844031	
158	120079.130437977	-63450.2434304523	-619.232670834657	29.2680426421077	-18123.728215375	
187	132109.077937991	-32572.3826060223	-585.496666847256	135.814085972589	-79518.6946478578	
172	136202	5.02338368650471E-09	-514.152246203528	220.884776793953	-113568.404140776	
171	132109.077937992	32572.382606017	-416.646384920926	271.337312193211	-113051.710219462	
169	120079.130437972	63450.2434304615	-308.70313864085	279.574839988121	-86305.6305893466	
172	100258.5328251	90259.354774375	-207.804890277054	244.793690087932	-50869.3259092379	
154	74535.6248923598	111960.421793051	-130.380786197703	173.142563020405	-22574.4634908856	
165	45167.8996811659	127203.053303754	-89.1526384533004	76.7637886665097	-6843.6942972909	
158	12383.6451205741	134390.605886614	-91.0651542139891	-28.1341891775254	2562.04427613689	
165	-20299.4267375447	133804.766199821	-136.135555550486	-123.868028404793	16862.8428618298	
159	-52071.8445945773	124796.751434166	-217.411845643859	-194.121530537128	42204.3202332879	
136	-80448.7755969494	108478.124384753	-322.052204181247	-226.583384278658	72971.6783377883	
180	-104297.92888355	84720.5215138129	-433.358338662451	-214.95584430367	93152.907573223	
124	-122061.519195156	56431.2728631891	-533.44175821664	-160.008065667588	85354.9838785619	
155	-132990.378267372	24537.9039973813	-606.098585088636	-69.4990643717532	42123.2845807036	
161	-135231.623248363	-8104.46826285598	-639.432469990832	43.0245720889484	-27511.3084011349	
150	-129175.003438475	-39689.2733036648	-627.802590041767	160.370648324839	-100681.108385011	
146	-114334.867099172	-69423.4840190619	-572.779065197023	264.445495576185	-151468.843751691	
161	-93527.2944224249	-95382.6159769244	-482.945045944421	339.163827842489	-163797.490420077	
158	-67058.2813728108	-115705.595890836	-372.568487688717	373.058075221907	-138989.68290549	
156	-36941.7850284422	-129024.008376233	-259.348071090226	361.165560895701	-93667.5915625199	
147	-4930.62470855284	-133801.489415721	-161.587848464593	305.884333311278	-49427.1912987959	
148	28419.901675778	-130402.326829746	-95.2497675408841	216.651307386988	-20635.9866660392	
181	59750.4927207391	-119880.75732225	-71.3566878092727	108.483999085696	-7741.05885505942	
137	87633.2926633131	-102346.061431264	-94.16651617599	-0.390212022475055	36.744906726463	
141	109149.044597	-78201.4407350824	-160.418296976326	-91.4449118580525	14669.4370274191	
158	124473.099735185	-49516.1954496417	-259.782023554532	-148.842975784244	38666.729441109	
147	132233.154818786	-17866.1919401554	-376.452145378677	-162.022760284157	60993.8157091461	
177	132309.605930941	15212.2098458387	-491.640647738809	-127.462118558121	62665.5585300752	
146	124715.592656385	47688.5121171347	-586.578668383858	-49.327638827229	28934.5406977959	
168	110382.751704347	76974.7951628993	-645.549740278189	61.107854286854	-39448.159463836	
176	87951.2098791493	100351.797657896	-658.467279747784	187.200200607528	-123265.206862278	
152	60865.7429206949	118232.406215591	-622.576374116009	309.556056267824	-192722.287096873	
156	29774.4050889935	129634.10439958	-542.995371036089	409.131607127884	-222156.568814997	
160	-2978.53012434469	133019.242894494	-431.995389559269	470.315609997111	-203174.175156507	
148	-35742.7239930405	128835.13835361	-307.117057679152	483.50076866275	-148491.333457312	
164	-65265.5145288639	116678.107085446	-188.411629999324	446.723036588098	-84167.8154818113	
180	-90396.6450524358	97596.7743946615	-95.2379838705236	366.092301659871	-34865.8927206057	
186	-111173.118693132	72274.5387066569	-43.1242162829079	254.927966525706	-10993.5687650165	
168	-124917.106035454	42475.6097576685	-41.1994385639964	131.719461588174	-5426.76786538464	
151	-131363.954035065	10262.9167549512	-90.6172870125585	17.2219696114912	-1560.60816320606	
156	-130128.11232457	-22567.5062123868	-184.239916436344	-68.8589988275879	12686.5761898851	
145	-121216.646183193	-52920.7823494494	-307.6532099231	-111.067622657994	34170.3106292596	
174	-104718.096590258	-80384.0207772945	-441.371557586836	-100.766032409242	44475.2606763128	
148	-82000.5872792635	-102965.168722785	-563.89750388026	-37.647437449213	21229.2960050995	
161	-54426.9303409104	-119533.827698073	-655.158942247497	70.0670779368149	-45905.0726674566	
146	-23230.4784806989	-128426.696479396	-699.777905655507	206.802657429976	-144715.930500342	
157	9573.40875442003	-130821.141382734	-689.642518659708	352.011402161574	-242762.029983643	
153	40466.331382913	-125145.419038269	-625.355989114275	483.399100220138	-302296.522455115	
165	69334.7011162385	-112040.057567709	-516.308763597827	580.495156912688	-299714.736740116	
161	94114.1850563075	-91952.9644168206	-379.335915406761	627.998551726636	-238222.405493344	
160	112832.78125486	-66406.3758651137	-236.147840646599	618.357728102937	-146023.842238645	
139	124682.936749003	-36194.0267538629	-109.922573917935	553.154502462802	-60804.1666850062	
179	130379.777209591	-3814.24398485904	-21.5901131101567	443.045121348296	-9565.3942828128	
154	128047.831074127	27769.667033695	13.6006859377158	306.237703925028	4165.0428333715	
137	117812.770652477	57667.0619430824	-11.3249891914785	165.719318915528	-1876.76949553753	
146	100404.605170683	84365.9148656573	-93.7501920996875	45.650761847179	-4279.76769267011	
162	77160.6907915501	106196.487749741	-221.663972220412	-32.5104793631161	7206.40199441807	
171	48695.1541273545	121365.254224597	-375.377607464798	-53.542527297063	20098.6657943902	
175	17679.9989731257	130420.760606557	-530.519298325454	-11.0712256956384	5873.49888765283	
142	-13948.8989504772	130934.298725574	-661.857053197803	91.1795838778052	-60347.850697166	
154	-44534.650268627	123641.629879043	-747.356169314375	239.733897470065	-179166.607268033	
159	-73507.664921234	108486.975887491	-771.825626335288	413.290129992545	-318987.913439689	
152	-97185.8002849362	88053.9554791461	-729.557272610254	585.959812887811	-427491.242949646	
164	-115770.948265201	61518.7944984571	-625.50746426871	731.333020866141	-457454.263417955	
138	-127557.315418729	31556.1438995298	-474.792036640791	826.740180683192	-392529.654159348	
138	-131539	321.000000000523	-300.528945540735	857.031544538778	-257562.786375386	
163	-127421.697647661	-30949.927090021	-130.327926721389	817.253970086165	-106511.015526154	
138	-116061.379042519	-60901.0250967486	8.04886319264138	713.763283696326	5744.98302240221	
197	-97935.6402972595	-86604.8055926339	91.1836885784889	563.546975738449	51386.291935084	
157	-73248.1855039949	-107745.206218921	103.940951244979	391.810994066116	40725.207431473	
148	-44725.1495059166	-122926.853614936	42.1965903022298	228.163032834343	9627.70201862498	
185	-13971.8497944983	-130804.159143917	-86.1175605019661	101.95892248293	-8780.45367563898	
149	18135.4431665647	-129752.631189991	-261.877834849582	37.530242716973	-9828.33870410018	
190	49049.6628942182	-122063.352742154	-457.467909894332	50.0537413432336	-22897.9804346806	
218	76711.4161610819	-106561.795094385	-640.945206686843	142.746537779684	-91492.709161031	
229	100254.665061379	-85120.4422519297	-781.060575415553	305.8837781406	-238913.75976478	
278	117695.196138469	-58188.8393902311	-852.36003813913	517.863326286266	-441406.004544218	
276	128159.353977793	-27886.5087034244	-839.55641363673	748.225203135085	-628177.268136706	
254	131417.934546408	4521.34211805471	-740.444311443154	962.220040028652	-712470.35499582	
261	128014.541688766	36492.6351717605	-566.835113135169	1126.25999667054	-638403.712632363	
260	115530.306538837	65858.4110920958	-343.28143906169	1213.42000750021	-416544.566360917	
254	95951.0294149103	90953.5957997459	-103.700655749867	1208.11605735049	-125282.427369189	
253	70406.4170078389	111472.082100566	113.657093055686	1109.18131644434	126066.324098743	
264	41131.8578623447	125232.608359569	272.171452482564	930.780678936598	253331.929328881	
252	8981.40714024192	131540.773759207	342.842744080773	700.920107016379	240305.372870884	
215	-22833.2577833857	130011.294418042	309.36483260228	457.673897171637	141588.208584937	
241	-54562.085302815	120243.246055936	171.43482593235	243.615849234271	41764.240707839	
255	-83098.0402176968	104326.487230638	-54.3090025668113	99.2432585002105	-5389.80238062665	
305	-106540.0417738	82250.6679452214	-335.988794325201	56.3767313457813	-18941.9499928648	
277	-122582.184319189	54874.6503733911	-630.698719930553	132.56992825418	-83611.6840511969	
267	-131369.878565957	23436.5389482089	-890.702039248822	327.457837022976	-291667.363204373	
271	-132801.689996588	-9062.43686370112	-1070.7562123543	621.719684966805	-665710.215021166	
249	-127356.121216736	-41940.9841862657	-1135.49125093531	978.965300011351	-1111606.53313215	
300	-114366.244125458	-71746.1725284551	-1065.70217135439	1350.42231711375	-1439147.99559355	
248	-94576.3576696489	-96844.282438921	-862.521314277957	1681.86832352953	-1450647.27685316	
247	-68111.1726060908	-116512.63692511	-548.701886695568	1921.88170306289	-1054540.1164763	
248	-37853.6534896263	-129561.708763897	-166.637564649977	2030.23550596907	-338313.500380601	
298	-5559.46987564516	-134980.757105506	226.788627609727	1985.17231819606	450214.505612505	
294	27231.9055760863	-132802.725036488	567.955714496707	1788.39450685945	1015728.87994534	
308	59245.1093551296	-122091.527749989	795.869702527503	1466.87691227807	1167442.89181921	
290	87621.3978839415	-104726.812898287	861.86339670916	1071.02553097476	923077.702088137	
305	111067.740709352	-80313.0761269872	738.232522484978	669.211348992972	494033.582242657	
288	127724.174068406	-52019.8029817123	424.486006037884	339.233723075948	143999.968221871	
278	135804.894195266	-19701.1149274291	-49.8420825551699	157.737787389886	-7861.97982115652	
270	136492.871852424	15636.7163622543	-626.439549421671	188.955874893112	-118369.433128619	
287	129228.383709206	49535.8709047399	-1223.60383370077	474.309979794328	-580367.509638876	
350	114216.522765213	79039.1391014065	-1745.27868375447	1024.37060946297	-1787812.18896029	
409	91195.0265644733	103772.660603755	-2092.71902545594	1814.41536512634	-3797061.55467947	
567	62591.7018041574	122750.118840726	-2177.35456570734	2784.39624621612	-6062617.87943705	
540	30090.0887102098	135171.83680574	-1933.1949221392	3843.56238628605	-7430355.28809344	
472	-3651.99853915453	140290.143446834	-1327.1094631147	4879.3684567236	-6475456.05294124	
442	-36132.1127192304	135711.186961236	-365.531359328391	5769.7115214386	-2109010.49536413	
390	-67292.0556552078	120460.115553932	903.445742633726	6397.06189740482	5779398.33657481	
413	-96649.9200487866	98479.9442396493	2393.04032774973	6662.75441261118	15944240.003271	
585	-121006.941920659	73359.0738239121	3985.63996474081	6499.63014678183	25905185.6690478	
726	-136221.232457926	45258.5184983937	5544.71928080413	5881.38043005163	32610603.4682513	
1256	-142089.441323766	12846.8042203246	6929.45164906189	4827.32748960255	33450732.4333882	
4194	-139129.370579548	-22823.5168917275	8010.27213344342	3401.93229178667	27250403.4367601	
2169	-129072.114870094	-58157.326470502	8683.49550050952	1708.97826872681	14839905.1069578	
134909	-114228.431686132	-88720.4664411443	8883.18402956183	-118.946440772808	-1056623.12304623	
1317	-93210.6884479196	-110145.873575884	8588.78590878318	-1934.44501828096	-16614534.1143273	
510	-60575.6253690016	-124647.221901051	7827.5849610764	-3591.1157766595	-28109763.8468641	
287	-21358.560995738	-137599.966259856	6671.64879091512	-4959.25915797584	-33086435.3651442	
365	15136.6435369403	-146678.533054735	5229.65048584205	-5939.59383504539	-31061999.7851495	
214	42381.4322606512	-142892.518532788	3634.57833103821	-6473.34174537409	-23527867.6371417	
201	65183.4056108746	-123596.338258158	2028.85474864811	-6547.50542024557	-13283937.4636645	
201	90618.634931331	-90169.9580129608	548.693927507033	-6194.77242546402	-3399034.01214012	
369	125142.50028956	-49927.817181239	-690.401752698059	-5488.15992668152	3789035.23246818	
0	164018.624690279	-16442.1690414992	-1605.28050564177	-4531.16777478251	7273795.29665057	
